query,cluster,text,videosNumber,ids,querySlug
water purifier,2,fy,5,7103461544561806618|7111846086511185179|7123009978956320001|7147571063575022875|7226861591977872645,water-purifier
water purifier,2,fypage,20,7103461544561806618|7148410234552241434|7144983933459909915|7168707184191081729|7181087556195339547|7179090572299308290|7194337097577221402|7193822997180861722|7203738128698379546|7216587358798417157|7215748091641662726|7227628540546534662|7227359349901905157|7226733014108163333|7226599375991033093|7226570197489044741|7296164571692190981|7318496855296429318|7318393182319054085|7318384790867053829,water-purifier
water purifier,2,fypシ゚viral,19,7097874009261444379|7144983933459909915|7160616788206652699|7171717336251092251|7194337097577221402|7227359349901905157|7226599375991033093|7226570197489044741|7261561356174904581|7283799875265776901|7283798503774555398|7306066458176490758|7305778507085319430|7305776325514579206|7305771105778748678|7318496855296429318|7318393182319054085|7318384790867053829|7317934776890035461,water-purifier
water purifier,2,numaph,3,7114540065296059674|7111217593725291802|7108627202312244507,water-purifier
water purifier,2,faucet,14,7149027258869632282|7149026848574410011|7158005468495891739|7171394455692430619|7170536023011626266|7169486021493607706|7183263171900083482|7192913362898947354|7203738128698379546|7216101458893098246|7227749022423895302|7273284263255067910|7318672971676126470|7317933526412741893,water-purifier
water purifier,2,fyppppppppppppppppppppppp,13,7146951219393662235|7160247861874068763|7169131214782172442|7182872752339045658|7182489228096359707|7182486866078256411|7182046508735384859|7238999955770281222|7238927019369663749|7296164571692190981|7306384170803252485|7306346506406169861|7318496855296429318,water-purifier
water purifier,2,fypspotted,13,7158762568692157722|7171717336251092251|7171050435829140763|7169486021493607706|7169131214782172442|7182872752339045658|7182489228096359707|7182486866078256411|7194701201462611227|7205007463828000026|7204269488471084315|7215808744943291653|7226733014108163333,water-purifier
water purifier,2,fypviral,4,7182046508735384859|7194337097577221402|7226733014108163333|7318496855296429318,water-purifier
water purifier,2,fypシviral💯you,3,7227649188257991941|7227646970163105030|7227646548094520581,water-purifier
water purifier,3,cbkhardware,3,7052335732639141146|7050471018376269083|7049346554930416923,water-purifier
water purifier,3,budol,7,7103461544561806618|7148410234552241434|7169131214782172442|7180324386535132443|7203738128698379546|7261752276358794502|7318105127670467845,water-purifier
water purifier,3,budolfinds,20,7103461544561806618|7097874009261444379|7148410234552241434|7147571063575022875|7158081368503733530|7171717336251092251|7183263171900083482|7194701201462611227|7203738128698379546|7215866909596814598|7249675217964993798|7249395974827707654|7261752276358794502|7261595777368182022|7284256219441679622|7284254583872949509|7306384170803252485|7306346506406169861|7318444348016823557|7318105127670467845,water-purifier
water purifier,3,homebuddiesbudol,3,7125607946028961051|7146951219393662235|7239079231991450885,water-purifier
water purifier,4,sodamaker,4,7115021112416816385|7114134552506879233|7111956717306465562|7121907860296043777,water-purifier
water purifier,4,petbottle,3,7121916046629506305|7120427906655997186|7135235094666628354,water-purifier
water purifier,4,bottlefree,4,7148731444817317147|7145703338456272155|7159041797526752538|7169094879195319579,water-purifier
water purifier,5,purifier,21,7082711342452329754|7097859899824049435|7136147646581853466|7148645615155629339|7145649013432405249|7171394455692430619|7169486021493607706|7182872752339045658|7182489228096359707|7182486866078256411|7194701201462611227|7194077795587198234|7193304317263154459|7261752276358794502|7261561356174904581|7261560194646215942|7283805429140819206|7295945096556563718|7307127629071535365|7306838220455611654|7317904204897520902,water-purifier
water purifier,5,cleaning,4,7193162043619331355|7227649188257991941|7227646970163105030|7227646548094520581,water-purifier
water purifier,6,ordernow,3,7068820919292054810|7148410234552241434|7193162043619331355,water-purifier
water purifier,6,goodthing,6,7137093646741998875|7171394455692430619|7171269885803138331|7182772773461298458|7205007463828000026|7249335371266542854,water-purifier
water purifier,6,buynow,5,7158762568692157722|7193162043619331355|7216863165873671429|7238411719129795845|7318192365926124805,water-purifier
water purifier,6,goodquality,3,7193162043619331355|7216863165873671429|7318496855296429318,water-purifier
water purifier,6,practicalgoods,7,7272999363717123333|7272998806122155269|7272998737557851398|7272998195846909189|7272997225075133701|7272997057437109509|7272994626578042118,water-purifier
water purifier,7,freedelivery,19,7068256915486280987|7063291121190915354|7062653675939974427|7060383554546535707|7076285563015367962|7075700922013256987|7075699279465106714|7075546547424890139|7074767085196430619|7073410791193464090|7090905994632432922|7090898393333009691|7090398815861148954|7090071086997490970|7089789437885959450|7085662074050825499|7096349275612843290|7095545744748285210|7093677246765960474,water-purifier
water purifier,7,forsale,3,7090844842036710682|7135391661005278490|7168707184191081729,water-purifier
water purifier,7,shopeefinds,3,7097874009261444379|7158081368503733530|7226861591977872645,water-purifier
water purifier,7,freeshipping,3,7123474553094819099|7215866909596814598|7227649949352185093,water-purifier
water purifier,7,affiliatemarketing,16,7149073668985867546|7148410234552241434|7159708764558331162|7171717336251092251|7181087556195339547|7194337097577221402|7216587358798417157|7227628540546534662|7261752276358794502|7283805429140819206|7295735452282178821|7306384170803252485|7306346506406169861|7318393182319054085|7317896212647120133|7317892128330321158,water-purifier
water purifier,7,affiliatemarketingforbeginners,4,7149073668985867546|7169827411914181915|7182046508735384859|7215866909596814598,water-purifier
water purifier,7,sale,4,7169486021493607706|7168707184191081729|7192979087151975706|7261560194646215942,water-purifier
water purifier,7,affiliate,14,7169486021493607706|7182872752339045658|7182489228096359707|7182486866078256411|7181087556195339547|7194337097577221402|7204754186628533530|7238927019369663749|7261752276358794502|7295735452282178821|7307145542436441349|7318393182319054085|7318192365926124805|7318105127670467845,water-purifier
water purifier,8,drinkhealthy,8,7069362384724430107|7083861208725572890|7108768997222419738|7126048958522150170|7125763429834460442|7123474553094819099|7122696435992202522|7259903272125861126,water-purifier
water purifier,8,15minutes,19,7068256915486280987|7063291121190915354|7062653675939974427|7060383554546535707|7076285563015367962|7075700922013256987|7075699279465106714|7075546547424890139|7074767085196430619|7073410791193464090|7090905994632432922|7090898393333009691|7090398815861148954|7090071086997490970|7089789437885959450|7085662074050825499|7096349275612843290|7095545744748285210|7093677246765960474,water-purifier
water purifier,8,homebuddies,7,7097874009261444379|7096792665143971099|7134990467921480986|7148813394793991450|7159854211751054618|7239331128971234566|7239306494192160006,water-purifier
water purifier,8,retractable,6,7148813394793991450|7182872752339045658|7182489228096359707|7182486866078256411|7216863165873671429|7227479388667874565,water-purifier
water purifier,8,xynsmartlifestyle,3,7148731444817317147|7145703338456272155|7159041797526752538,water-purifier
water purifier,8,rotatable,5,7182872752339045658|7182489228096359707|7182486866078256411|7216863165873671429|7227479388667874565,water-purifier
water purifier,9,nuskin,7,7073760064611355931|7073758945109691674|7101988071301713179|7111686134626798874|7125607946028961051|7123474553094819099|7239079231991450885,water-purifier
water purifier,10,cleanwater,20,7058603852383194394|7079002957009767706|7115021112416816385|7114134552506879233|7111956717306465562|7111510711758572827|7121916046629506305|7121907860296043777|7121505602743979291|7120427906655997186|7119557594766724379|7135235094666628354|7193300780852595994|7193293855272209690|7193162043619331355|7204269488471084315|7249732336600747270|7261158808720805125|7283844250435915013|7295982675435818245,water-purifier
water purifier,10,waterpurifier,200,7058603852383194394|7052335732639141146|7051117648049884417|7050471018376269083|7049346554930416923|7068820919292054810|7068256915486280987|7067500265968045339|7063291121190915354|7062653675939974427|7060383554546535707|7076285563015367962|7075700922013256987|7075699279465106714|7075546547424890139|7074767085196430619|7073760064611355931|7073758945109691674|7073410791193464090|7090905994632432922|7090898393333009691|7090844842036710682|7090398815861148954|7090071086997490970|7089789437885959450|7089014165188267290|7085662074050825499|7083861208725572890|7082711342452329754|7103461544561806618|7101988071301713179|7101937974186724634|7100529085218065691|7096688616532905243|7096349275612843290|7095545744748285210|7093677246765960474|7115021112416816385|7114540065296059674|7114134552506879233|7113034312546536730|7112013030690393371|7111956717306465562|7111510711758572827|7111217593725291802|7109951850090188059|7108768997222419738|7108627202312244507|7126048958522150170|7125680608214338842|7123009978956320001|7121916046629506305|7121907860296043777|7121505602743979291|7120427906655997186|7119557594766724379|7118612662866480410|7137940019653659931|7136493925375675675|7136147646581853466|7135659743078518043|7135235094666628354|7134990467921480986|7149027258869632282|7149026848574410011|7148813394793991450|7148731444817317147|7148680975961066778|7148645615155629339|7148608064684297498|7147571063575022875|7146951219393662235|7146739173515382043|7145703338456272155|7160653143846604058|7160247861874068763|7160245129943551258|7159854211751054618|7159587393010535707|7159585228145659163|7159041797526752538|7158423675039960346|7158081368503733530|7171717336251092251|7171649651681070363|7171275037540977946|7171269885803138331|7170351524823010586|7169505720851860762|7169094879195319579|7168707184191081729|7182772773461298458|7182046508735384859|7181058476662099226|7180641852134100251|7180324386535132443|7194781965902482715|7194757904602320154|7194371592569244955|7194337097577221402|7194299169182469402|7194077795587198234|7193304317263154459|7193300780852595994|7193293855272209690|7193162043619331355|7192788148428999962|7204405951695162651|7204269488471084315|7204109274119703834|7204013840416263450|7203969391912946970|7203321214515924251|7203241491513330971|7216863165873671429|7216629570756283653|7216625441547898118|7216587358798417157|7216414602861546757|7216228542563060997|7215866909596814598|7215808744943291653|7215748091641662726|7215736023765060891|7227749022423895302|7227649949352185093|7227649188257991941|7227646970163105030|7227646548094520581|7227479388667874565|7227359349901905157|7227063761322904837|7226948981463551238|7226861591977872645|7226758705897950465|7226733014108163333|7226599375991033093|7239331128971234566|7239306494192160006|7238935800895917317|7238574446053805317|7238547434094333190|7238411719129795845|7249675217964993798|7249395974827707654|7249335371266542854|7248992234962537733|7248544005816896774|7247715378552491270|7261891269272603909|7261595777368182022|7261158808720805125|7260479176585563397|7260477810874092805|7260060413054831877|7260059439342882053|7273449741768232197|7272999363717123333|7272998806122155269|7272998737557851398|7272998195846909189|7272997225075133701|7272997057437109509|7272994626578042118|7284452308379798789|7284256219441679622|7284254583872949509|7284092801292258565|7283844250435915013|7283805429140819206|7283799875265776901|7283798503774555398|7283778604545182981|7283778183894273286|7283778137299635461|7296255285864221957|7296103485290843398|7295982675435818245|7295973919121526022|7295972207631748358|7295905888592743686|7295737862899764486|7295597309734292741|7307149118047096069|7307145542436441349|7306066458176490758|7305931987234131206|7305778507085319430|7305776325514579206|7305771105778748678|7305436708626009349|7305232712808353030|7318755760828239110|7318672971676126470|7318604242829430022|7318393182319054085|7318339510767586565|7318312951348219142|7318192365926124805|7317933526412741893,water-purifier
