query,querySlug,cluster,clusterLabel,text,videosNumber,ids
urban farming,urban-farming,urban-agriculture,Urban agriculture,animalagriculture,23,7236976956116339974|7230045845452786990|7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7284716685162974469|7284246870321319200|7281704568566697221|7280202711155445025|7280126027425254662|7303504816326675718|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,womeninagriculture,33,7236976956116339974|7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7303504816326675718|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,endanimalagriculture,32,7236976956116339974|7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,ukagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,saveagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,çiftlik,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,ncagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,traktörcü,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,çiftçiler,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımteknolojileri,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımtürkiye,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımvehayvancilik,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,indianagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımdünyası,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,precisionagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,agricultureeducation,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,caseihagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,britishagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımmakineleri,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tarımişçileri,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,californiaagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,allthingsagriculture,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,agriculture_happy_daily,31,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7284246870321319200|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280202711155445025|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,çiftçivideoları,21,7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,cow,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,agro,20,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7284716685162974469|7283591689422359813|7281704568566697221|7281607605288553733|7281603133678177542|7280126027425254662|7289542899719621893|7289024652087790853|7298883622659017990
urban farming,urban-farming,urban-agriculture,Urban agriculture,tractorchallenge,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tractortrailer,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,agricultor,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,ruralliving,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,agritok,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmtok,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,ruraltiktok,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tractortok,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,rurallifestyle,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,agricultura🚜🌱,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,harvest2022,16,7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7255370881508052230|7272073430655126790|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7283591689422359813|7281607605288553733|7281603133678177542|7289542899719621893|7289024652087790853
urban farming,urban-farming,urban-agriculture,Urban agriculture,tractors,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmers,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmersmarket,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmerlife,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmerslife,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,urban-agriculture,Urban agriculture,farmersprotest,3,7284716685162974469|7281704568566697221|7280126027425254662
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,bioponie,6,7068999503700823302|7174534252099325189|7172994574896434437|7068999503700823302|7174534252099325189|7172994574896434437
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardin,26,7094113853587344646|7168151452337114374|7194827213710183685|7200455278314179846|7220068050924555525|7217116263720537350|7236772706186841371|7245918034936810778|7259291533747293467|7236772706186841371|7102975559520505093|7101173963421781254|7096997927184338181|7095918868962561286|7095910107296402694|7094113853587344646|7168151452337114374|7194827213710183685|7200455278314179846|7224468645856955654|7236772706186841371|7246524985391664430|7259291533747293467|7315833740641586465|7314590195452497184|7313898307833711904
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potager,81,7094113853587344646|7168151452337114374|7174534252099325189|7172994574896434437|7194827213710183685|7204138783623679238|7202634568275578117|7201542118630755589|7197041886039772421|7216742960153627930|7216372367423999238|7215927630556597531|7213457225497595141|7212562117591862533|7211567728396602629|7210734709943405829|7210702835145575686|7210432613658529029|7209185827010792709|7208221302514011397|7206740258862468358|7227162568115096858|7225615666785635610|7225166682510101786|7224528209428204826|7220068050924555525|7218608505710808346|7217116263720537350|7237508811475471643|7236805783319547163|7236411693516016923|7230826825566489883|7249433813867302170|7245918034936810778|7261156409696455962|7259291533747293467|7296048786357439776|7293943819718937889|7293467638733278496|7291235297126272288|7079339509413842182|7071256393138900230|7094113853587344646|7168151452337114374|7174534252099325189|7172994574896434437|7194827213710183685|7204138783623679238|7202634568275578117|7201542118630755589|7197041886039772421|7216742960153627930|7216372367423999238|7215927630556597531|7213457225497595141|7212562117591862533|7211567728396602629|7210734709943405829|7210702835145575686|7210432613658529029|7227854977635487002|7227162568115096858|7225615666785635610|7225166682510101786|7224528209428204826|7224150306186185989|7237508811475471643|7236805783319547163|7236411693516016923|7230826825566489883|7249433813867302170|7261156409696455962|7259291533747293467|7296048786357439776|7293943819718937889|7293467638733278496|7291235297126272288|7303911764792577285|7315833740641586465|7314590195452497184|7313898307833711904
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculture,106,7094113853587344646|7118410193230122245|7171817177928961285|7168151452337114374|7172994574896434437|7194827213710183685|7201542118630755589|7200455278314179846|7216742960153627930|7216372367423999238|7215927630556597531|7211567728396602629|7210702835145575686|7209185827010792709|7208221302514011397|7227162568115096858|7225615666785635610|7224528209428204826|7220068050924555525|7219682175333977371|7218608505710808346|7217116263720537350|7245918034936810778|7245539486019439899|7257211263170759962|7271311246987676960|7270080175759461664|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7296048786357439776|7295713904087321889|7293943819718937889|7287567048236993824|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7315583770864667936|7310592469849083168|7270080175759461664|7056096312072113413|7049443934594026757|7048537192335035654|7048535707463306502|7065716991306321157|7064136198700256517|7063862621270920453|7063809782087453958|7079339509413842182|7076171272694009093|7071138040999152902|7102060119751527685|7094113853587344646|7114002728594066694|7106947322134809862|7118410193230122245|7135132207441612037|7130628383414783238|7129946504894188806|7143472357183622406|7171817177928961285|7168151452337114374|7182979438211026181|7172994574896434437|7194827213710183685|7201542118630755589|7200455278314179846|7216742960153627930|7216372367423999238|7215927630556597531|7211567728396602629|7210702835145575686|7209571794355850502|7227854977635487002|7227162568115096858|7225615666785635610|7224909595335003398|7224528209428204826|7222307501247581446|7221854504889683205|7237451521112149254|7257211263170759962|7273171250871028998|7271311246987676960|7270080175759461664|7268227451229179169|7282796627956485382|7296106379318807813|7296048786357439776|7295713904087321889|7293943819718937889|7305391053601869062|7304168346151439621|7303959759214955808|7303878381504974086|7303612513864666374|7303593755242663201|7299924214046313760|7299509149551906080|7318728990028582150|7318726798060031237|7315583770864667936
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinurbain,8,7094113853587344646|7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7094113853587344646|7239233944745479450
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantsoftiktok,6,7130247139132738821|7172994574896434437|7210734709943405829|7130247139132738821|7172994574896434437|7210734709943405829
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,hydroponic,3,7157026852593290502|7157026852593290502|7157026852593290502
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinage,88,7168151452337114374|7194827213710183685|7204138783623679238|7201542118630755589|7216742960153627930|7216372367423999238|7212562117591862533|7211567728396602629|7208221302514011397|7206740258862468358|7227162568115096858|7225652263568543003|7224528209428204826|7223812798839590171|7218608505710808346|7217116263720537350|7237508811475471643|7236805783319547163|7236772706186841371|7236411693516016923|7230826825566489883|7249433813867302170|7248495330407222554|7248488292432350490|7247406319974616346|7246771285387169050|7245918034936810778|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7261156409696455962|7259291533747293467|7256012771563818267|7256012336467610906|7283123936022318368|7283123830741077280|7283123728291007777|7296048786357439776|7289202363536002336|7313644775226264865|7311787870656761121|7311381949812149537|7311019657207598368|7309895111687589153|7309539238230510880|7309152418812464417|7236772706186841371|7298023509597408544|7168151452337114374|7194827213710183685|7204138783623679238|7201542118630755589|7216742960153627930|7216372367423999238|7212562117591862533|7211567728396602629|7227854977635487002|7227162568115096858|7225652263568543003|7224528209428204826|7223812798839590171|7237508811475471643|7236805783319547163|7236772706186841371|7236411693516016923|7230826825566489883|7249433813867302170|7248495330407222554|7248488292432350490|7247406319974616346|7246771285387169050|7246524985391664430|7261156409696455962|7259291533747293467|7256012771563818267|7256012336467610906|7283123936022318368|7283123830741077280|7283123728291007777|7296048786357439776|7289202363536002336|7315833740641586465|7314590195452497184|7313898307833711904|7313644775226264865
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,hydroponie,16,7174534252099325189|7172994574896434437|7225652263568543003|7223812798839590171|7236772706186841371|7295715195672907041|7286609720511712544|7315583770864667936|7236772706186841371|7174534252099325189|7172994574896434437|7225652263568543003|7223812798839590171|7236772706186841371|7295715195672907041|7315583770864667936
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,urbangardening,6,7194827213710183685|7197041886039772421|7245918034936810778|7298023509597408544|7194827213710183685|7197041886039772421
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerbio,33,7194827213710183685|7225166682510101786|7239233944745479450|7249433813867302170|7246341716150619419|7245918034936810778|7244441491123277082|7242585801534623003|7241467933954821403|7261156409696455962|7259291533747293467|7283123936022318368|7283123830741077280|7283123728291007777|7296048786357439776|7194827213710183685|7201797972160498949|7201791930588499206|7213820706633616646|7212166280399359237|7209571794355850502|7225166682510101786|7239233944745479450|7249433813867302170|7261156409696455962|7259291533747293467|7283123936022318368|7283123830741077280|7283123728291007777|7296048786357439776|7315833740641586465|7314590195452497184|7313898307833711904
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturegarden,24,7194827213710183685|7257211263170759962|7271311246987676960|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7136812268473339142|7194827213710183685|7257211263170759962|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,instajardin,4,7194827213710183685|7296048786357439776|7194827213710183685|7296048786357439776
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,stadtgarten,11,7202634568275578117|7197041886039772421|7213457225497595141|7212562117591862533|7210702835145575686|7209185827010792709|7202634568275578117|7197041886039772421|7213457225497595141|7212562117591862533|7210702835145575686
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,indoorgarden,9,7202634568275578117|7197041886039772421|7213457225497595141|7210734709943405829|7063784720336735493|7202634568275578117|7197041886039772421|7213457225497595141|7210734709943405829
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinbalcon,13,7201542118630755589|7211567728396602629|7208221302514011397|7313644775226264865|7311787870656761121|7311381949812149537|7311019657207598368|7309895111687589153|7309539238230510880|7309152418812464417|7201542118630755589|7211567728396602629|7313644775226264865
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,apprendreajardiner,5,7201542118630755589|7211567728396602629|7208221302514011397|7201542118630755589|7211567728396602629
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,towergarden,4,7215217188406299909|7210478661189766406|7215217188406299909|7210478661189766406
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,gardeningtips,3,7213457225497595141|7213457225497595141|7246524985391664430
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinageurbain,13,7210432613658529029|7209185827010792709|7225615666785635610|7313644775226264865|7311787870656761121|7311381949812149537|7311019657207598368|7309895111687589153|7309539238230510880|7309152418812464417|7210432613658529029|7225615666785635610|7313644775226264865
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,horticulture,23,7225652263568543003|7223812798839590171|7236772706186841371|7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7236772706186841371|7225652263568543003|7223812798839590171|7236772706186841371|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinerie,20,7225652263568543003|7223812798839590171|7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7225652263568543003|7223812798839590171|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinvertical,7,7225652263568543003|7236772706186841371|7286609720511712544|7236772706186841371|7225652263568543003|7236772706186841371|7281521005028232480
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantesvertes,7,7225652263568543003|7223812798839590171|7236772706186841371|7236772706186841371|7225652263568543003|7223812798839590171|7236772706186841371
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantesdinterieur,4,7225652263568543003|7223812798839590171|7225652263568543003|7223812798839590171
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardindinterieur,7,7225652263568543003|7223812798839590171|7236772706186841371|7236772706186841371|7225652263568543003|7223812798839590171|7236772706186841371
