name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
WJU1shIzo7E,Verwerking van kunststoffen,yes,12,no,1512921467,2017-12-10 15:12:47,Loïs van Kampen,UCPBWtTVkLimShFikdtMplxQ,People & Blogs,,,1477,,,,0,,https://i.ytimg.com/vi/WJU1shIzo7E/mqdefault.jpg,NL
GZmzFhjJAh8,3 ways to avoid microplastics.,yes,13,yes,1660763701,2022-08-17 19:08:01,ATTN:,UCX1QptigcsbBubVqtB1JK7g,Howto & Style,,en,13777,533,,,0,34,https://i.ytimg.com/vi/GZmzFhjJAh8/mqdefault.jpg,NL
-Wq-FyrrRvQ,Dohle Micro lasextruder met 70° mondstuk om in moeilijke posities te lassen.,yes,14,yes,1614006933,2021-02-22 15:02:33,Almond Techniek met You-Tube,UCixdb99mgWSGzwRH3FmVlAg,Science & Technology,,,1226,7,,,0,0,https://i.ytimg.com/vi/-Wq-FyrrRvQ/mqdefault.jpg,NL
c_Gv4FGHs4I,vwo nieuwe materialen / polymeerchemie / kunststoffen,yes,15,yes,1617527791,2021-04-04 09:04:31,Scheikunde met Marcel,UC7ldI7mesPWxmtWIBKA-wcw,Science & Technology,,,1571,17,,,0,8,https://i.ytimg.com/vi/c_Gv4FGHs4I/mqdefault.jpg,NL
q93NJeWWv9o,Micro meso macro,yes,16,yes,1470241461,2016-08-03 16:08:21,Scheikundehulp Havo Vwo Uitleg Oefenen Examens,UC93tK658tvw1zQ1Vh3mcZNQ,Education,,,17923,80,,,0,10,https://i.ytimg.com/vi/q93NJeWWv9o/mqdefault.jpg,NL
QrDV-JHmt74, Disposing  of microplastic filled water,yes,17,yes,1665073803,2022-10-06 16:10:03,MinWin3D,UCau73nLKkq4uU2SNEJrZhRA,Science & Technology,,en-US,2360,57,,,0,6,https://i.ytimg.com/vi/QrDV-JHmt74/mqdefault.jpg,NL
yuobuW_C9fA,Eigenschappen van polymeren (micro meso macro) - 6 vwo scheikunde uitleg Chemie 15.4,yes,18,yes,1597953399,2020-08-20 19:08:39,evers-scheikunde,UCEAG3kl36rIts4CB4QUpxdQ,People & Blogs,,nl-NL,446,5,,,0,0,https://i.ytimg.com/vi/yuobuW_C9fA/mqdefault.jpg,NL
TDcoK7HnIrk,polymeerchemie / kunststoffen / nieuwe materialen voor HAVO uitgelegd,yes,19,yes,1617441345,2021-04-03 09:04:45,Scheikunde met Marcel,UC7ldI7mesPWxmtWIBKA-wcw,Science & Technology,,,354,4,,,0,0,https://i.ytimg.com/vi/TDcoK7HnIrk/mqdefault.jpg,NL
NAUfAnsnmLY,Microplastic found in human body!,yes,20,yes,1657893714,2022-07-15 14:07:54,Quantum Techs,UCNiQfSquMzhBaaCtOPl_L3w,Science & Technology,,en-US,6701,239,,,0,7,https://i.ytimg.com/vi/NAUfAnsnmLY/mqdefault.jpg,NL
HY6LUBZSaho,MAK 18 & MAK 18-S | Extrusielassen | Kunststof lasapparatuur,yes,21,yes,1625833169,2021-07-09 12:07:29,Vink Kunststoffen,UCTY_msm8bDAQDJ0747rvYqA,Science & Technology,,nl-NL,123,0,,,0,0,https://i.ytimg.com/vi/HY6LUBZSaho/mqdefault.jpg,NL
6BUhbcGiYEY,A filter to catch microplastics in the water,yes,22,yes,1642194988,2022-01-14 21:01:28,EcoMastery Project,UCGQiOa51kaSuFr_6OwWAgIg,People & Blogs,,en-US,3711,83,,,0,6,https://i.ytimg.com/vi/6BUhbcGiYEY/mqdefault.jpg,NL
VQJPJ6osTVE,Macro en microniveau,yes,23,yes,1574887795,2019-11-27 20:11:55,W. Rebel,UCguAJbruI2tAHBSUBCs2otg,Education,,nl,10698,,,,0,2,https://i.ytimg.com/vi/VQJPJ6osTVE/mqdefault.jpg,NL
cANErrZxHW0,Microfibre Vs Bamboo Cloth 🎋👑,yes,24,no,1685538684,2023-05-31 13:05:24,Peaty s,UCR7xbRTlvjrVtXTzSO22yrg,Sports,,en-GB,12040,286,,,0,3,https://i.ytimg.com/vi/cANErrZxHW0/mqdefault.jpg,NL
