Endocrine disrupting chemicals awareness,cluster,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
iL-MeviOr0k,other,Qu est-ce que le CHEMSEX ?,no,,no,1690907408,2023-08-01 16:08:08,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,2936,64,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
GkPiIhlq62w,other,Des planches de surf made in Sénégal,no,,no,1690993802,2023-08-02 16:08:02,AJ+ français,UCd1jQ_ppmKfphnh4p39HMFg,Entertainment,,,1635,157,,,0,9,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
hBoXnVmvIgI,other,10 OBJETS TOXIQUES de ton QUOTIDIEN ☣,no,,no,1657121776,2022-07-06 15:07:16,Science Trash,UCA9IJ0GhYcbSst7C6cQWrKw,Science & Technology,,fr,1691998,54104,,,0,1605,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
EPuEUXNACvY,other,Perturbateurs endocriniens : comment les limiter à la maison ?,yes,4,yes,1600060500,2020-09-14 05:09:00,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,9276,363,,,0,12,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CPnwgU-vdEM,other,Perturbateurs endocriniens : faut-il se méfier du SOJA ?,yes,17,yes,1675072806,2023-01-30 10:01:06,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,fr,2073,,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CJUMVvBUQFY,other,📲 Éviter les PERTURBATEURS ENDOCRINIENS grâce à des applications ?,yes,50,yes,1678550406,2023-03-11 16:03:06,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,fr,1249,,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
UlAPlGy0uMc,other,Comment traiter une indigestion ?,no,,no,1366753432,2013-04-23 21:04:52,Minute Forme,UCq3P5D8rbG81ftRuYFU01Aw,Howto & Style,,,26001,300,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
fkMfFdPye0c,other,Opioïdes  médicaments : quand la dépendance détruit les familles,no,,no,1682103611,2023-04-21 19:04:11,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Entertainment,fr,fr,272471,3050,,,0,683,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CTWrpWg48SY,other,Mélatonine en vente libre : une solution pour mieux s endormir ? - Le Magazine de la santé,no,,no,1519837433,2018-02-28 17:02:53,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,,65510,661,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NlvmpigkAEg,other,Hormones de la perte de poids #1 : La leptine (comment être rassasié),no,,no,1594399884,2020-07-10 16:07:24,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,25646,923,,,0,31,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XIEy_5aBoLE,other,Comment perdre du ventre : Contrôler et Stabiliser sa Glycémie ! (+ L’insulino-résistance),no,,no,1662722316,2022-09-09 11:09:36,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,254791,9002,,,0,412,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
bvq_3qwZYVQ,other,Fitness Masterclass - 30min CARDIO à la maison - Spécial BRÛLE-GRAISSES,no,,no,1690014608,2023-07-22 08:07:08,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,6444,106,,,0,14,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XyZQFDwhQE0,other,Avez-vous pensé à la pollution de l air intérieur ?,no,,no,1642771438,2022-01-21 13:01:58,Réseau Îsée,UCP6oGVD-blTBqcoUkOP-S3g,Science & Technology,fr-FR,fr-FR,954,8,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
9Py0anJX8KU,other,Comment ralentir le vieillissement du cerveau ? - La Quotidienne,no,,no,1601893479,2020-10-05 10:10:39,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Entertainment,,,7316,133,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_t_h-rRpT5A,other,L écart se creuse-t-il vraiment à chaque Tour de France ?,no,,no,1690218019,2023-07-24 17:07:19,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,fr,39450,743,,,0,34,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KNbvq_0Qtak,other,Twitter a changé de nom : il s’appelle désormais « X »,no,,no,1690310895,2023-07-25 18:07:15,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,,75412,1125,,,0,315,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
W_OTCnbsZvQ,other,L’entrée sur scène de Michou au festival Lollapalooza.,no,,no,1690379312,2023-07-26 13:07:32,Brut,UCSKdvgqdnj72_SLggp7BDTg,News & Politics,,fr,41189,980,,,0,50,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
7oQr7XPPe0A,other,Barbie / Oppenheimer : l’avis de Christopher Nolan sur la concurrence.,no,,no,1689940968,2023-07-21 12:07:48,Brut,UCSKdvgqdnj72_SLggp7BDTg,News & Politics,,fr,58492,1378,,,0,20,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
YsvoVpQMyvo,other,Très jeunes  elles ont eu une liaison avec une star - Ça commence aujourd hui,no,,no,1684774819,2023-05-22 17:05:19,Ça commence aujourd hui,UCl0u_YK8kwwZanklN6W-3tg,Entertainment,,,45701,509,,,0,96,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CF6i-mZILrs,other,Emotion.. Isabelle Boulay chante  Ton héritage  pour Nolwenn - La boite à secrets,no,,no,1637355611,2021-11-19 21:11:11,La boîte à secrets,UC_nVzlV9HPDpYKauJ1O-CQg,Entertainment,,,461962,3620,,,0,213,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5DeJWfVT4hM,other,🥕JE TESTE L APPLI YUKA ! ET FRANCHEMENT...,no,,no,1613646177,2021-02-18 11:02:57,Dr Jean-Michel Cohen,UCOW2nWK-35Wdu-e0HTvHXXA,Howto & Style,fr,fr,70029,2947,,,0,299,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
QHgn_8-aQi4,other,3 Attitudes clés post-transfert,no,,yes,1625240701,2021-07-02 15:07:01,Fertil-In,UCXr-zHpWhCfNckc7V7bVpcg,Howto & Style,,fr,33400,422,,,0,64,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
EpwoIKkmHPw,other,Webinaire: Fausses couches - les pistes que vous ne soupçonniez même pas,no,,no,1688686800,2023-07-06 23:07:00,Fertil-In,UCXr-zHpWhCfNckc7V7bVpcg,Howto & Style,fr,fr,881,23,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KZY-TVkYeNw,other,L ASTROLOGIE FASCINE et c est pas nouveau. Voici pourquoi.,no,,no,1678528821,2023-03-11 10:03:21,Nouvo,UCN24XiX1e8fTJEfanFRWeaw,Howto & Style,fr,fr,1182,47,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rQ0_rpM7eAM,other,Pourquoi l’avenir de la MODE se joue en AFRIQUE ?,no,,no,1684340105,2023-05-17 16:05:05,Nouvo,UCN24XiX1e8fTJEfanFRWeaw,News & Politics,fr,fr,1752,71,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
DBNEX85_0QM,other,Cap Ferret : un dauphin s échoue au Mimbeau,no,,no,1690738944,2023-07-30 17:07:24,Sud Ouest,UC7PX-myPpcT4YfZEWqZxGGg,News & Politics,fr,fr,12952,18,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jraXTmIaDtA,other,Le Porge (33) : la traque en canoë du myriophylle du Brésil dans le canal des étangs,no,,no,1689694741,2023-07-18 15:07:01,Sud Ouest,UC7PX-myPpcT4YfZEWqZxGGg,News & Politics,fr,fr,838,12,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
eiPkq8ckO68,other,Une crèche contre les clichés sexistes,no,,no,1477477594,2016-10-26 10:10:34,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,5528,32,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
cj4bGVszZP8,other,🔴 ENTRETIEN EXCLUSIF. Didier Raoult se confie à Apolline de Malherbe sur BFMTV,no,,no,1588277254,2020-04-30 20:04:34,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,Entertainment,,,1572800,18510,,,0,11467,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
A0TsKtM4f4o,other,Le Face-à-Face : Éric Zemmour face à Valérie Pécresse,no,,no,1646945455,2022-03-10 20:03:55,LCI,UCewhc0fvja891XkpIPGRMxQ,Entertainment,,fr,2263573,18309,,,0,17027,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
skBGJ6OQTOQ,other,Bio  quand les cantines font leur révolution,no,,no,1599145214,2020-09-03 15:09:14,Food Story,UCzyN_JSs95aDgDFrfOxagEw,Entertainment,,fr,199488,3380,,,0,296,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
cI7Q33RESI0,other,Crêpes  Un incroyable business,no,,no,1487516403,2017-02-19 15:02:03,Food Story,UCzyN_JSs95aDgDFrfOxagEw,Entertainment,,fr,1838791,15698,,,0,1503,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
AnR7_Dft2Wo,other,Catherine THERRIEN  Nour BELKHIRIA  Rose-Marie PERREAULT : « Une revision » est un film qui bouscule,no,,no,1690895205,2023-08-01 13:08:45,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,News & Politics,,fr,248,4,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-Yf256X7nZc,other,Vegedream sur scène avec Michou à Lollapalooza.,no,,no,1690379965,2023-07-26 13:07:25,Brut,UCSKdvgqdnj72_SLggp7BDTg,News & Politics,,fr,11944,265,,,0,10,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
L82USzFr9X8,other,On veut pas être vus en marge de la société  : visite de la ferme du Bol d Herbe en Maine-et-Loire,no,,no,1690991497,2023-08-02 15:08:37,Brut,UCSKdvgqdnj72_SLggp7BDTg,Howto & Style,,fr,23170,346,,,0,25,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
mM9ameMMJzs,other,Le Royaume-Uni installe un  hôtel flottant  dans la Manche pour les demandeurs d’asile.,no,,no,1690383027,2023-07-26 14:07:27,Brut,UCSKdvgqdnj72_SLggp7BDTg,News & Politics,,fr,43623,606,,,0,113,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
IbcIKEa7Yek,other,4 jours sans prise en charge après un AVC 1/5,no,,no,1675094408,2023-01-30 16:01:08,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,fr,22173,,,,0,12,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-1xzfesYcDo,other,LES STEAKS : STEAK HACHÉ  STEAK DE THON  STEAK DE SOJA...,no,,no,1647624386,2022-03-18 17:03:26,Dr Jean-Michel Cohen,UCOW2nWK-35Wdu-e0HTvHXXA,Howto & Style,fr,fr,24930,1254,,,0,71,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
yXhshih6Egw,other,🇬🇫 Soigner des ENFANTS dans un contexte spécial 5/5 - Allo Docteurs,no,,no,1688140855,2023-06-30 16:06:55,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,4832,,,,0,9,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
EMXxk5X6FZo,other,Un ACCOUCHEMENT en urgence 3/5 - Allo Docteurs,no,,no,1687968008,2023-06-28 16:06:08,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,10608,,,,0,3,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rvZN5ZqiWEY,other,Mustafa  une histoire de résilience,no,,no,1688041442,2023-06-29 12:06:02,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,277,10,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2TYmuZzeOEg,other,Journées nationales de la Croix-Rouge : à quoi servent vos dons ?,no,,no,1685973735,2023-06-05 14:06:15,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,254,20,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
HhCxrGxcmEg,other,Red Touch  Day 2023,no,,no,1690192337,2023-07-24 09:07:17,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,174,15,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
lFkHZbxtNsQ,other,À 13 ans  elle a été piégée et torturée par 2  amies  - Ça commence aujourd hui,no,,no,1615300320,2021-03-09 14:03:00,Ça commence aujourd hui,UCl0u_YK8kwwZanklN6W-3tg,Entertainment,,,826505,12269,,,0,1120,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ksHnTzCZDL0,other,Les 3 SORTES de VENTS dans le MONDE,no,,no,1613460603,2021-02-16 07:02:03,Vincent DELOURMEL,UCIuyJ48VQsb2C3z6QZrWscg,Education,,fr,865,13,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ogiytKrzeIU,other,La haut potentiel et l hypersensibilité  au-delà des étiquettes  avec Margerie Véron,no,,no,1645183952,2022-02-18 11:02:32,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,4482,196,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
YasQFsg3rw8,other,Une famille fribourgeoise (1971-2021),no,,no,1625295618,2021-07-03 07:07:18,Les archives de la RTS,UCe1rxEqz65ZWXwvWLrvq0Rw,Howto & Style,fr,fr,1916,50,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rHGrKo7Jbmw,other,L’impossible recyclage du bioplastique. ABE-RTS,no,,no,1616581599,2021-03-24 10:03:39,RTS - Radio Télévision Suisse,UCQyyY2Izw8hin7c8T5YY4sg,People & Blogs,fr,fr,59104,809,,,0,93,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
wQfXdsnuKUQ,other,Rencontre avec Odile Bagot alias Mam Gyneco,no,,no,1558535320,2019-05-22 14:05:40,Fizimed,UC2PBmwkMkIVd9YP_30obStg,Science & Technology,,,3685,36,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
F8vWL0xwBVk,other,Amputé d une jambe  Matthieu Lartot témoigne :  Je vois le bout du tunnel,no,,no,1691058605,2023-08-03 10:08:05,RTL,UCzBoVtUqSyAyr0kF5ABW7gQ,News & Politics,,fr,1110,46,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
aA5tnMA3PO8,other,Que pensent les enfants du téléphone portable ? - La Maison des Maternelles,no,,no,1495190181,2017-05-19 10:05:21,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,12878,138,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
OpuKDZL337M,other,MON ORGANISATION TABLE À LANGER | Zéro déchet & minimaliste 🌿,no,,no,1589059543,2020-05-09 21:05:43,Le Comptoir Durable,UC2L5GgVBNCfWq3zuGMsyksA,Howto & Style,,fr-FR,54198,615,,,0,76,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
wmAp5dctbg0,other,Plages - Les vendeurs ambulants sont de retour !,no,,no,1691051560,2023-08-03 08:08:40,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,63,6,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
37_yu2s2mcw,other,Coach - Travailler les adducteurs,no,,no,1690790951,2023-07-31 08:07:11,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,512,13,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
MqSdmqJ5FH8,other,Sans frontières - Zanzibar : les anges gardiens des tortues marines,no,,no,1690787691,2023-07-31 07:07:51,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,109,7,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
pADOtHIpi28,other,★ Forró à Paris Marion LIMA & Edj BRAGA ★ Juillet 2018,no,,no,1543421276,2018-11-28 16:11:56,Marion Lima & Le P tit Bal Perdu,UC_a_IL29UWTGu-Myt83B4kg,Film & Animation,,,70622,654,,,0,7,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5EnU11uRkbg,other,Babillage 4 mois,no,,no,1383741726,2013-11-06 12:11:06,Développe ton enfant - PapaPsy,UCypN4xvp4XyE8TYqZuGmHbw,People & Blogs,,,47896,169,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
YftKMxJ3gZc,other,Types de capteurs du glucose en continu,no,,no,1662045027,2022-09-01 15:09:27,Hopitaux Universitaires de Genève,UCfRZKrhLs6HbL5jEc3OL82w,Education,fr,fr-FR,2637,17,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
qd-AQuXwRiY,other,Horizons Durables,no,,no,1687349616,2023-06-21 12:06:36,Ministères Écologie Énergie Territoires,UCe2_2k-_81Y4RNKBnlMjrLg,News & Politics,fr,fr,741,12,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
eBfy32x4rS8,other,Les règles - Natoo,no,,no,1413388293,2014-10-15 15:10:33,Natoo,UCtihF1ZtlYVzoaj_bKLQZ-Q,Travel & Events,fr,fr,22902497,351977,,,0,18278,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NVoWdfegsNg,other,LE PLUS GROS COMPLOT DE L HISTOIRE 🚬,no,,no,1680191979,2023-03-30 15:03:39,5 minutes pour comprendre,UCwFhfr5Ut43DiC1zcrnsxgw,Education,fr,fr,31351,1912,,,0,124,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
k69SfoeQCrU,other,LES PROCHAINES ÉVOLUTIONS HUMAINES: C EST QUOI?,no,,no,1676834296,2023-02-19 19:02:16,5 minutes pour comprendre,UCwFhfr5Ut43DiC1zcrnsxgw,Education,fr,fr,14713,1274,,,0,64,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
db2rhB49IGo,other,⁉️[Étienne Klein] Finalement  qu est-ce que le vide ?,no,,no,1652214935,2022-05-10 20:05:35,Espace des sciences,UClDk0iyj99stPxD9NQUaVSQ,Science & Technology,fr,fr,549576,5617,,,0,787,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
yqfzmim6B9w,other,Lyon: rencontre avec Cybèle  assistante sexuelle pour handicapés,no,,no,1581419949,2020-02-11 11:02:09,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,News & Politics,,fr,2112804,21285,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
S1gFCdDBQ3w,other,ACCOUCHEMENT : Comment savoir que l on PERD LES EAUX ?,no,,no,1689529094,2023-07-16 17:07:14,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,1942,42,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
RtU2VIhNQAY,other,J ai une voix assez spéciale  : Charlotte a eu une TRACHÉOTOMIE pendant 20 ans !,no,,no,1690648205,2023-07-29 16:07:05,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,2848,93,,,0,9,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
kbOGP93aCLs,other,VIOLS DANS LES COLONIES BELGES ! | RIEN NE VA +,no,,no,1635438604,2021-10-28 16:10:04,AJ+ français,UCd1jQ_ppmKfphnh4p39HMFg,Entertainment,,fr,134417,4183,,,0,301,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
po_tEG7Mx0A,other,Lundi RARRE#8 : Facteurs Humains en situations critiques,no,,no,1673525915,2023-01-12 12:01:35,RARRE 35,UCOVs5MAiOULOr1lzxUpXl6Q,Education,,fr-FR,696,14,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ne0ifPrGzbM,other,Incroyable voilà les histoires des piscines 😱😱😱😱,no,,no,1668928725,2022-11-20 07:11:45,Idréek Blog,UC5RR9O318iU_GffWtIGdUwg,Sports,,,11862850,80657,,,0,1745,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
4EBiYA1ohic,other,PRIX DE L ESSENCE : PEUT-ON ENCORE LIMITER LA CASSE ?,no,,no,1647623492,2022-03-18 17:03:32,Le Fil d Actu - Officiel,UC9hHeywcPBnLglqnQRaNShQ,News & Politics,fr,fr,118692,9335,,,0,1111,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
R5aLOUSiXRk,other,Canalisation de l Archange Mickaël et les temps à venir...,no,,no,1690739694,2023-07-30 17:07:54,Lyn Deluc Médium canal - guidances,UC3Z8fDUrHj72CpA_K3jkSSA,Howto & Style,,,21156,1786,,,0,158,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
xfrApMJGcb8,other,Qui sont les jeunes catholiques en France en 2023 ?,no,,no,1685021463,2023-05-25 13:05:03,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,fr,fr,5670,71,,,0,38,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jMRyzZgaP9A,other,Le parcours client en Pharmacie à 360°,no,,no,1491295704,2017-04-04 08:04:24,MEDIA6,UCrZBvLsWLQ_JTbt1flSkvLQ,Science & Technology,,,10742,54,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rlW2jXqfJdY,other,Can I Blind Guess Which Coffee is Mine?,no,,no,1690992044,2023-08-02 16:08:44,jacksepticeye,UCYzPXprvl5Y-Sf0g4vX-m6g,Entertainment,,en,349159,41149,,,0,1809,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
TaOuDUswfxw,other,MADDEN NFL 24 GAMEPLAY FIRST LOOK | Josh Allen vs Patrick Mahomes | Bills vs Chiefs,no,,no,1690988408,2023-08-02 15:08:08,EA SPORTS MADDEN NFL,UCPpddbTbOr_uWWQT9Pw1rbA,Gaming,,en,129929,3226,,,0,730,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
z83hEX0cCr4,other,I don’t think i’m alone here…,no,,no,1690905643,2023-08-01 16:08:43,jacksepticeye,UCYzPXprvl5Y-Sf0g4vX-m6g,Gaming,,en,983230,76385,,,0,5661,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ZrnD1n7zw7M,other,Building Fire Causes Total Loss On Farm,no,,no,1690994589,2023-08-02 16:08:09,Laura Farms,UCA1y-4TJdVEcSMWN9OZfGSA,Science & Technology,,en-US,267601,17956,,,0,1555,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
paNCdSCyQCU,other,Golden Buzzer: Gabriel Henrique s impressive high notes STUN Sofia Vergara | Auditions | AGT 2023,no,,no,1690937357,2023-08-02 00:08:17,America s Got Talent,UCT2X19JJaJGUN7mrYuImANQ,Entertainment,,en-US,2592584,111609,,,0,17029,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
JH5FdY9WCCY,other,🏄‍♀ Lucie Carrasco en PADDLE ! - Allo Docteurs,no,,no,1688400012,2023-07-03 16:07:12,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,1425,,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
1y7rBqpxHCA,other,COSMÉTIQUES : NOTRE SANTÉ EN DANGER ?,yes,42,yes,1597249801,2020-08-12 16:08:01,AJ+ français,UCd1jQ_ppmKfphnh4p39HMFg,Entertainment,,fr,18221,1035,,,0,37,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
o7id5NbnYfs,other,CHIROPRAXIE : quels sont les DANGERS ?,no,,no,1690821011,2023-07-31 16:07:11,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,2517,81,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
OHKWYsLUnJ8,other,QUELLE EST LA DIFFÉRENCE ENTRE DANGER ET RISQUE ?,no,,no,1528693200,2018-06-11 05:06:00,SOLUTIONS QHSE,UCZGBA7Xi3VE9VOkWcy_MV3w,Howto & Style,,fr,41300,887,,,0,54,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
tW56-EDRhGQ,other,Les DANGERS de la cigarette au datura 🚬,no,,no,1675922416,2023-02-09 06:02:16,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,2071,,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
JW1z-bsue_k,other,Le danger du maquillage,no,,yes,1636424577,2021-11-09 02:11:57,Votre frère,UCZAPChx1bilfH2zYeJnZ9nw,Education,,fr,50866,3061,,,0,195,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
taiIfL74Cww,other,Comment Tiktok fait l apologie de la dépigmentation et des cosmétiques dangereux,no,,yes,1679847307,2023-03-26 16:03:07,Josiane Ologbi,UCUAfKQ1wlJ8U-rcNv73dcBQ,Education,,,574,46,,,0,18,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
zpGL6BGxij8,other,Un grimpeur urbain français meurt en chutant d’un building à Hongkong,no,,no,1690908237,2023-08-01 16:08:57,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,fr,67772,1299,,,0,329,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2PDY3BIywSo,other,Salades composées :Nous raconte-t-on des salades ? 🍆,no,,no,1474971959,2016-09-27 10:09:59,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Film & Animation,,fr,1177856,5914,,,0,1087,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NJmZW6Ib1Cs,other,Corinne LALO :  Je dénonce le scandale des médicaments qui tuent,no,,yes,1348582359,2012-09-25 14:09:39,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,News & Politics,,,33658,1020,,,0,70,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Sr3O0E3-XHE,other,Au coeur de la maternité de l hôpital de Melun-Sénart GHSIF,no,,yes,1622619001,2021-06-02 07:06:01,Groupe Hospitalier Sud Ile-de-France,UCnpKQb8Xv7hZU9l_9dbIgSQ,People & Blogs,,,4623,34,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
